,Store,Source,Date,Version,Emotion,Rating,Original Reviews,Translated Reviews
141,iOS,Appbot,2017-09-29,9.1,meh,4,"Good Safari alternative.. When deleting website data, Safari has a well known bug where some cookies still remain.  Firefox, although not perfect, is a good alternative. The tracking protection feature is welcome (restricted to private browsing only in iOS 10) although blocking 3rd party cookies and a 'do not track' request should be added in a future release. Adding to the reading list was a bit of a faff to work out how to set it up but now works well enough. Firefox, sadly lacks the full iOS integration, thanks to Apple's restrictions and doesn't support Firefox plugins. Unlike Safari, Firefox doesn't have a website data list so we have to trust all cookies get deleted when clearing private data. Good Safari alternative but not perfect yet.",. 
142,iOS,Appbot,2017-09-29,9.0,,3,"Не обновить. iPhone 5 iOS 10.3.3
Не устанавливается обновление.",. 
143,iOS,Appbot,2017-09-29,9.1,meh,3,"No 1Password integration. Great, fast browser. Syncing is useful. 

But lack of 1Password integration is a major disappointment.",. 
144,iOS,Appbot,2017-09-29,9.1,,1,垃圾垃圾垃圾浏览器. 这浏览器垃圾得没法说！都说了无数次了！书签还是这么垃圾！书签没有管理！不能改名，不能排序！不能分组！总之书签都做不好的浏览器就是垃圾！快也快不到哪里去！有多么垃圾的书签就有多么垃圾的浏览器！,. 
145,iOS,Appbot,2017-09-29,9.1,angry,1,"New tab problems. Since I updated yesterday I can no longer open new tabs by holding down the link or image, majorly annoying",. 
146,iOS,Appbot,2017-09-29,9.0,happy,4,Works Well. Easily synchronise between you home and mobile devices. Needs some performance improvements,. 
147,iOS,Appbot,2017-09-29,9.1,,4,Il s'améliore à chaque fois. Moi je l'aime le petit renard,. 
148,iOS,Appbot,2017-09-29,9.1,happy,5,"Nice alternative. wirh room for improvements
- bookmarks cannot be sorted",. 
149,iOS,Appbot,2017-09-29,9.0,,3,"Режим ""загрузить полную версию"" не работает.. Режим ""загрузить полную версию"" не работает. Проверил на разных сайтах. В сафари всё чётко. Исправляйте:-)",. 
150,iOS,Appbot,2017-09-29,9.1,happy,5,"Mozilla’yı Beğeniyorum.. 👌🏿😎👍🏿. Bana göre en iyi tarayıcılardan biri olduğu için 9-14 senedir kullanmaktayım..
Telefon da son 4-5 senedir..
Pc de 9-14 senedir kullanıyorum memnunum.. 🙂👍🏿",. 
151,iOS,Appbot,2017-09-29,9.1,sad,2,Crashes on opening. It was working fine and suddenly it started crashing. Now it takes only two or three seconds after opening for it to crash and close. Tried reinstalling several times. Might have something to do with account sync.,. 
152,iOS,Appbot,2017-09-29,9.1,delighted,5,"Finally!. anti-tracking = No ads! yuuuuusssss!

Happy to have a useful firefox for iOS",. 
153,iOS,Appbot,2017-09-29,9.1,,5,Браузер номер 1. Спасибо за обновления,. 
154,iOS,Appbot,2017-09-29,9.1,happy,4,"AdBlock. Browser is improved lil bit compare to previous versions. But still focus on fluidity of browsing while scrolling web pages, also on Adblock coz still I can see many advertisements on websites after enabling the option from settings",. 
155,iOS,Appbot,2017-09-28,9.1,,4,"良くなってきた. 段々と使いやすくなってきた
重いと思っていた動作も軽くなり、これからに期待出来るものに",. 
156,iOS,Appbot,2017-09-28,9.0,,3,ブックマーク. ブックマークをフォルダ分けできるようにしてほしい。,. 
157,iOS,Appbot,2017-09-28,9.0,delighted,4,"Bidirectional Bookmark Sync works. Bookmark sync works now. Mobile bookmarks always go into a folder called mobile bookmarks unfortunately. 
Firefox Quantum on the Mac is really awesome!",. 
158,iOS,Appbot,2017-09-28,9.0,,5,".. Отличный браузер, удобная синхронизация закладок и прочего",. 
159,iOS,Appbot,2017-09-28,8.3,,1,"Ottime potenzialità. Buona alternativa a safari, ma manca di funzionalità, quali il supporto ai plugin (adblock in primis), la possibilità di cambiare user agent, comandi touch per azioni rapide, o una gestione migliore dei siti preferiti.
Complimenti per aver abbandonato ios 9.3.5!",. 
160,iOS,Appbot,2017-09-28,9.0,,2,新版本很多页面加载不全. 比如clustrmap，uestc邮件列表页面。这些之前都是好的，但是更新之后就出问题了。,. 
161,iOS,Appbot,2017-09-27,9.0,sad,2,"So buggy. New tabs I open will only load partially (the top part of the page will load and then when I scroll down a bit it’s just white). Refreshing the tab does not fix the issue. In fact, once this happens (and it does, very frequently), that tab is useless. Even going to a new page or website in the same tab, it will do the same thing. So the only thing you can do is copy the site address you want and open a new tab for viewing.",. 
162,iOS,Appbot,2017-09-27,9.0,delighted,4,"I Love Firefox. I love your desktop browser, but your ios app is not compatible with your desktop version. For example when I scroll a page fast, the page turns white. Looking forward for your future excellent updates.",. 
163,iOS,Appbot,2017-09-27,9.0,meh,3,"Okay But.... Great Browser and very fast, the only problem I’m having is after setting a passcode in the settings, when you close and reopen the app it doesn’t ask you for the passcode but takes you to your last visited page. Not very secure.",. 
164,iOS,Appbot,2017-09-27,9.0,,4,実用的にはなった. 今までメニューやブックマーク、同期などが異様に重たかったが普通に使えるレベルになった。,. 
165,iOS,Appbot,2017-09-27,9.0,sad,1,"Crash. Was working fine on iOS 9 before, but for months already it only crashes.",. 
166,iOS,Appbot,2017-09-27,9.0,,4,Gif 저장. 지원해 주세요,. 
167,iOS,Appbot,2017-09-27,9.0,,5,"About time. I have downloaded 24 different web browsers before settling on Firefox, simply because it is about one of the only browsers that gives me a homepage, which is a MUST for me.",. 
168,iOS,Appbot,2017-09-27,9.0,happy,4,"Missing a feature. 3D Touch is a huge part of IOS. In Safari you’re able to 3D Touch a hyperlink and it opens in a new tab just by using 3D Touch. In Firefox you hold, wait for a second and then options come up and “open in new tab” is an option. Add in some more 3D Touch support and I’m hooked.",. 
169,iOS,Appbot,2017-09-27,9.0,,3,D. When will Hebrew be supported?,. 
170,iOS,Appbot,2017-09-26,9.0,angry,1,Not working. I have created an account but it won’t let me sign in. I’ve been trying for over an hour. I’m done. Deleting account,. 
171,iOS,Appbot,2017-09-26,9.0,,5,Make a version for blackberry leap please. Make a supported version for blackberry leap please.,. 
172,iOS,Appbot,2017-09-26,9.0,,2,"Background Youtube sound support not able. Так и не вернули поддержку звука из youtube, когда приложение свёрнуто и iPhone заблокирован. Аудиокниги, лекции на youtube в дороге так и не послушать. Совершенно не понятно, зачем это убрали. Ведь работало же раньше!
На десктопе пользуюсь только Firefox. Синхронизация была мне очень удобна. Но пришлось плюнуть на это и перейти на одного из конкурентов. Там со звуком с youtube в фоне всё в порядке. 
Жаль, что испортили приложение. Оставлю пока только в надежде на то, что исправите.",. 
173,iOS,Appbot,2017-09-26,9.0,meh,1,Hebrew is NOT a supported language. So much of computer and iPhone progress has originated in Israel.  Surely it should be one of your supported languages.,. 
174,iOS,Appbot,2017-09-26,9.0,meh,4,"Good Safari alternative.. I am becoming continually frustrated with Safari iOS. I find a number of websites aren't working correctly that work perfectly in other iOS browsers (Netflix is one example). Also when deleting website data, Safari has a well known bug where some cookies still remain.  Firefox, although not perfect, is a good alternative. The tracking protection feature is welcome (restricted to private browsing only in iOS 10) although blocking 3rd party cookies and a 'do not track' request should be added in a future release. Adding to the reading list was a bit of a faff to work out how to set it up but now works well enough. Firefox, sadly lacks the full iOS integration, thanks to Apple's restrictions and doesn't support Firefox plugins. Unlike Safari, Firefox doesn't have a website data list so we have to trust all cookies get deleted when clearing private data. Works where Safari doesn't. Good alternative but not perfect yet.",. 
175,iOS,Appbot,2017-09-26,9.0,,5,考研报名人的福音. 你经历过18考研报名的绝望吗？连刷三天都刷不进去的绝望。火狐在手，报名我有。半小时，解决报名烦恼。这个五星，我给了！,. 
176,iOS,Appbot,2017-09-26,9.0,happy,3,"Not as good as android firefox. Thanks for allowing “always block trackers” mode

The GUI is dated, please make it look more like the android version.

Will apple allow firefox to implement the new webextensions on iOS?",. 
177,iOS,Appbot,2017-09-25,9.0,sad,1,"Passcode Not Working. The passcode feature is not working with ios11, they need to fix this setting.",. 
178,iOS,Appbot,2017-09-25,9.0,sad,1,"Very poor sync functionality. Despite the most recent update that says they’ve improved their sync functionality with mobile to desktop sync, there is still a lot more work to be done before its usable. Sync is either terribly slow or doesn’t work. Syncing bookmarks between phone and computer are a must.",. 
179,iOS,Appbot,2017-09-25,9.0,angry,1,Big problem.. Downloaded to my iPad. It immediately froze with the Firefox emblem in the middle of the screen. I can't open it or delete it.  Absolutely useless. Would give it no stars if I could.,. 
180,iOS,Appbot,2017-09-25,9.0,happy,4,Missing a feature. 3D Touch is a huge part of IOS. In Safari you’re able to 3D Touch a link hyperlink and open it in a new tab just by using 3D Touch. In Firefox you hold and then options come up and open in new tab is an option. Add in some more 3D Touch support and I’m hooked.,. 
181,iOS,Appbot,2017-09-24,9.0,sad,1,"Wow. This is one of the worse apps I've ever had the displeasure of attempting to use. And I've been using a computer since a Mac plus.

 Unbelievably bad...-10 stars.
It's like how can we piss off users the most was the design criteria...",. 
182,iOS,Appbot,2017-09-24,9.0,,1,"Problème d accès. Bonjour, j ai effectuer la dernière mise à jour iOS 11 j ai été dans l appel store pour installer Mozilla Firefox et quand je clique pour ouvrir il me met une page avec touts l explication de Mozilla mais je n aie pas accès à une zone de recherche je sais rien faire pourquoi merci d avance",. 
183,iOS,Appbot,2017-09-24,9.0,,1,一如既往的垃圾，连书签都没法管理的浏览器就是垃圾！. 连书签都做不好，再快的浏览器都是垃圾！界面超级垃圾，什么历史记录书签常用网址混在一起！没一点逻辑！添加书签和删除书签极其容易误操作，一不小心就添加了，一不小心就删除了！最反人类的是书签没法管理没法重新命名！,. 
184,iOS,Appbot,2017-09-24,9.0,meh,3,Not Good. And you destroyed Windows version too!,. 
185,iOS,Appbot,2017-09-23,9.0,happy,4,"Needs UI tweaking and Adblocking integration. Dear Mozilla,

This is a product with tons of opportunities. The custom search engine script is amazing, and finally allows me to use a custom search query for a trustworthy engine (StartPage). This finally pulls me away from the control of Google. However, some tweaks would make it a better product on iPad and iPhone:

1) Add Adblocking ability from Firefox Focus. I realize that it is no small feat as Apple does not allow Firefox iOS to use the apple scripts for Adblocking, but adopting the block lists to the fully fledged app would be a gift to all.

Update: 9/22/2017. Thank you for adding tracking protection, and at different levels! This is a huge improvement for user privacy and I commend Mozilla for continuing to fight the good fight against tracking.

2) Make bookmarks editable (renamable) and their order organizable. Currently you can only delete or open them in a new tab as options. It's not a mature feature set.

3) Move the new tab button on the tab viewing page from the bottom left to the bottom right. This keeps you from having to travel the diagonal from the tab button (upper right) to the opposite (bottom left) corner, switching hands. Useful on iPad, VERY USEFUL for iPhone use, which is often one handed.

4) the pin to top sites feature only allows one link to the domain of choice. If I want to have a link to my Amazon Orders, that will take over the general Amazon.com link. Make this more like the safari Favorites tab! There's no need to reinvent the wheel. Customization, privacy, and autonomy should be the hallmark of Firefox. Not some gimmicky, clunky suggested websites. What if I visit an illicit website and don't want to worry about it poppin up in a new tab?? I get it, use private browsing mode, but the suggested websites panel should be an option you can disable.

Lots of potential, but the app needs some streamlining and more options for the user. Apple locks us down, but Mozilla can potentially set us free.",. 
